2023/07/11 15:24:39 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5Lmeo HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5Lmeo", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:24:44 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LnwY HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LnwY", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:24:45 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5Lo6Y HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5Lo6Y", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:24:50 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LpOI HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LpOI", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:24:51 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LpaI HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LpaI", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:24:56 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5Lqs2 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5Lqs2", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:24:57 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5Lr22 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5Lr22", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:02 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LsJo HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LsJo", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:03 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LsVo HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LsVo", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:08 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LtnY HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LtnY", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:09 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LtzY HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LtzY", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:14 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LvFI HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LvFI", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:15 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LvRI HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LvRI", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:20 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5Lwj2 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5Lwj2", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:21 [error] 396#396: *6 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5Lwv2 HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5Lwv2", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
2023/07/11 15:25:26 [error] 395#395: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 5.88.234.199, server: _, request: "GET /socket.io/?EIO=4&transport=polling&t=Ob5LyAo HTTP/2.0", upstream: "http://127.0.0.1:5000/socket.io/?EIO=4&transport=polling&t=Ob5LyAo", host: "hriproject.duckdns.org", referrer: "https://hriproject.duckdns.org/face_recognition.html"
